id,url,subject,description,Category,,,,,,
openstack%2Fnova~master~Ie3e88e5f9f40770c10e5559f1346c272873f1e8e,https://review.opendev.org/13046,LXC: Refactor attach and detach of volumes,"LXC: Refactor attach and detach of volumes  In essex lxc attach and detach was doing the wrong thing, it was doing a bind mount of a block device from the host to the lxc container. This was ineffective and broken at best.  In this refactor, given the PID of the libvirt lxc container we can find the child process of the lxc container, via the ps command to find the init process of the lxc container.  Once we have found the init process.  To find the cgroups path for a given instance the container we traverse the cgroups filesystem to find where the devices.allow for the lxc instance and allow the device to be used by the container by giving the block device major and minor device information.  Once we have the init process we create a device via mknod in the /proc/<init process of container>/dev/ directory on the host, After the devices has been attached to the container it looks and acts like a real block device in the container.  To remove the device from the container we blacklist the device and remove the device from the container.  Note: In order for the block device to be used by the container we have to use the ""real"" block information on the host. Not what devmapper tells us.  This fixes bug LP: #1009701  Change-Id: Ie3e88e5f9f40770c10e5559f1346c272873f1e8e Signed-off-by: Chuck Short <chuck.short@canonical.com>",objective,,,,,,
openstack%2Fnova~master~I27736bb794030dad52f64f83cb7e503c42133567,https://review.opendev.org/9645,Refactor libvirt disk config generation.,Fix and refactor libvirt disk config generation.  * Deal with corner case where the root device is an iso image to fix bug 1023250.  * Refactor to reduce duplicated code in disk config generation.  Change-Id: I27736bb794030dad52f64f83cb7e503c42133567,objective,,,,,,
openstack%2Fnova~master~I27736bb794030dad52f64f83cb7e503c42133567,https://review.opendev.org/9645,Refactor libvirt disk config generation.,Fix and refactor libvirt disk config generation.  * Deal with corner case where the root device is an iso image to fix bug 1023250.  * Refactor to reduce duplicated code in disk config generation.  Change-Id: I27736bb794030dad52f64f83cb7e503c42133567,quality,,,,,,
openstack%2Foslo-incubator~master~I911f05cf26dc549b366dbfc41545fd7760f496e1,https://review.opendev.org/8401,Refactor namespace fallback imports for update.py,Refactor namespace fallback imports for update.py  * Refixes Bug #951197  Change-Id: I911f05cf26dc549b366dbfc41545fd7760f496e1,refactoring,,,,,,
starlingx%2Fconfig~master~I07954d2efa905a56ca8482d0ec147534c97d01ea,https://review.opendev.org/633400,Refactor raw cache feature,"Refactor raw cache feature  Originally the raw cache feature is enabled in stx-glance. But upstream cinder already has the raw cache feature, so refactor the code to leverage this.  This patch did below things: 1. Add parameter 'cinder_raw_cache_gib' in 'system storage-backend-modify' 2. Get/Generate tenant id in sysinv-conductor 3. Fill tenant id, cache size, cache switch into yaml file 4. Update puppet file to write these information to cinder.conf  Some verification did: 1. Verified these code in starlingx storage dedicated deployment    - Run 'system storage-backend-modify ceph-store cinder_raw_cache_gib=10'    - Verified ""cinder_raw_cache_gib"": ""10"" is added in db table      'storage_backend', field 'capabilities'    - Verified tenent id (internal_project_id/internal_user_id),      image_volume_cache_enabled, image_volume_cache_max_size_gb is added in      /tmp/puppet/hieradata/system.yaml    - Verified these info has been added in /etc/cinder/cinder.conf    - Verified in starlingx running system, cache feature is enabled, but only      one volume is cached no matter how big the cache size is specified. This      is because starlingx is using cinder pike version, so not a bug  2. Verified in community version of openstack, if fill the same info in cinder.conf, it works as expected. Cinder cache feature: https://docs.openstack.org/cinder/latest/admin/blockstorage-image-volume-cache.html  Story: 2004869 Task: 29121 Change-Id: I07954d2efa905a56ca8482d0ec147534c97d01ea Signed-off-by: Liang Fang <liang.a.fang@intel.com>",quality,,,,,,
starlingx%2Fconfig~master~I07954d2efa905a56ca8482d0ec147534c97d01ea,https://review.opendev.org/633400,Refactor raw cache feature,"Refactor raw cache feature  Originally the raw cache feature is enabled in stx-glance. But upstream cinder already has the raw cache feature, so refactor the code to leverage this.  This patch did below things: 1. Add parameter 'cinder_raw_cache_gib' in 'system storage-backend-modify' 2. Get/Generate tenant id in sysinv-conductor 3. Fill tenant id, cache size, cache switch into yaml file 4. Update puppet file to write these information to cinder.conf  Some verification did: 1. Verified these code in starlingx storage dedicated deployment    - Run 'system storage-backend-modify ceph-store cinder_raw_cache_gib=10'    - Verified ""cinder_raw_cache_gib"": ""10"" is added in db table      'storage_backend', field 'capabilities'    - Verified tenent id (internal_project_id/internal_user_id),      image_volume_cache_enabled, image_volume_cache_max_size_gb is added in      /tmp/puppet/hieradata/system.yaml    - Verified these info has been added in /etc/cinder/cinder.conf    - Verified in starlingx running system, cache feature is enabled, but only      one volume is cached no matter how big the cache size is specified. This      is because starlingx is using cinder pike version, so not a bug  2. Verified in community version of openstack, if fill the same info in cinder.conf, it works as expected. Cinder cache feature: https://docs.openstack.org/cinder/latest/admin/blockstorage-image-volume-cache.html  Story: 2004869 Task: 29121 Change-Id: I07954d2efa905a56ca8482d0ec147534c97d01ea Signed-off-by: Liang Fang <liang.a.fang@intel.com>",objective,,,,,,
starlingx%2Fconfig~master~I07954d2efa905a56ca8482d0ec147534c97d01ea,https://review.opendev.org/633400,Refactor raw cache feature,"Refactor raw cache feature  Originally the raw cache feature is enabled in stx-glance. But upstream cinder already has the raw cache feature, so refactor the code to leverage this.  This patch did below things: 1. Add parameter 'cinder_raw_cache_gib' in 'system storage-backend-modify' 2. Get/Generate tenant id in sysinv-conductor 3. Fill tenant id, cache size, cache switch into yaml file 4. Update puppet file to write these information to cinder.conf  Some verification did: 1. Verified these code in starlingx storage dedicated deployment    - Run 'system storage-backend-modify ceph-store cinder_raw_cache_gib=10'    - Verified ""cinder_raw_cache_gib"": ""10"" is added in db table      'storage_backend', field 'capabilities'    - Verified tenent id (internal_project_id/internal_user_id),      image_volume_cache_enabled, image_volume_cache_max_size_gb is added in      /tmp/puppet/hieradata/system.yaml    - Verified these info has been added in /etc/cinder/cinder.conf    - Verified in starlingx running system, cache feature is enabled, but only      one volume is cached no matter how big the cache size is specified. This      is because starlingx is using cinder pike version, so not a bug  2. Verified in community version of openstack, if fill the same info in cinder.conf, it works as expected. Cinder cache feature: https://docs.openstack.org/cinder/latest/admin/blockstorage-image-volume-cache.html  Story: 2004869 Task: 29121 Change-Id: I07954d2efa905a56ca8482d0ec147534c97d01ea Signed-off-by: Liang Fang <liang.a.fang@intel.com>",objective,,,,,,
openstack%2Fkarbor~master~Iedf380cf7fd363af63357d2faded9a0fdd4ed5de,https://review.opendev.org/407899,Refactor clients used in protect service,"Refactor clients used in protect service  Refactor the way of creating client of other openstack service used in protect service, which includes several respects.  1. Move several public config items into the common config list. For example, move 'auth_insecure' to common/config.py/service_client_opts. Then there is no need to write same codes in each client's file.  2. Delete the codes which re-registers config options to parameter 'conf'. Because 'conf' is 'cfg.CONF' generally, except for the Swift which uses individual config. And for Swift, register the opts in the config instance to make sure 'conf' has been registered any opts needed before invoking the 'create' method.  3. Move 'protection/utils.py' to 'protection/clients/utils.py'. Because that file is only used by files in clients. Besides, add a new way to get endpoint of service in utils.py/get_url.  4. Add a new way to create clients, which is by session and can solve the bug that the token may expire during protecting works. Then we can create client once and use it all the time(<48h) without worry that the token may expire.  Change-Id: Iedf380cf7fd363af63357d2faded9a0fdd4ed5de Implements: blueprint refactor-clients Partial-Bug: #1566793",quality,,,,,,
openstack%2Fkarbor~master~Iedf380cf7fd363af63357d2faded9a0fdd4ed5de,https://review.opendev.org/407899,Refactor clients used in protect service,"Refactor clients used in protect service  Refactor the way of creating client of other openstack service used in protect service, which includes several respects.  1. Move several public config items into the common config list. For example, move 'auth_insecure' to common/config.py/service_client_opts. Then there is no need to write same codes in each client's file.  2. Delete the codes which re-registers config options to parameter 'conf'. Because 'conf' is 'cfg.CONF' generally, except for the Swift which uses individual config. And for Swift, register the opts in the config instance to make sure 'conf' has been registered any opts needed before invoking the 'create' method.  3. Move 'protection/utils.py' to 'protection/clients/utils.py'. Because that file is only used by files in clients. Besides, add a new way to get endpoint of service in utils.py/get_url.  4. Add a new way to create clients, which is by session and can solve the bug that the token may expire during protecting works. Then we can create client once and use it all the time(<48h) without worry that the token may expire.  Change-Id: Iedf380cf7fd363af63357d2faded9a0fdd4ed5de Implements: blueprint refactor-clients Partial-Bug: #1566793",objective,,,,,,
openstack%2Fkarbor~master~Iedf380cf7fd363af63357d2faded9a0fdd4ed5de,https://review.opendev.org/407899,Refactor clients used in protect service,"Refactor clients used in protect service  Refactor the way of creating client of other openstack service used in protect service, which includes several respects.  1. Move several public config items into the common config list. For example, move 'auth_insecure' to common/config.py/service_client_opts. Then there is no need to write same codes in each client's file.  2. Delete the codes which re-registers config options to parameter 'conf'. Because 'conf' is 'cfg.CONF' generally, except for the Swift which uses individual config. And for Swift, register the opts in the config instance to make sure 'conf' has been registered any opts needed before invoking the 'create' method.  3. Move 'protection/utils.py' to 'protection/clients/utils.py'. Because that file is only used by files in clients. Besides, add a new way to get endpoint of service in utils.py/get_url.  4. Add a new way to create clients, which is by session and can solve the bug that the token may expire during protecting works. Then we can create client once and use it all the time(<48h) without worry that the token may expire.  Change-Id: Iedf380cf7fd363af63357d2faded9a0fdd4ed5de Implements: blueprint refactor-clients Partial-Bug: #1566793",objective,,,,,,
